result_set,project,bug_id,result_file,metric,first_fault_expected_rank,total_methods,first_fault_exam,top_1,top_3,top_5
eval_lambd_1.0,Jsoup,64,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_64_1.0.csv,dstar_gc,4.0,743,0.005383580080753701,False,False,True
eval_lambd_1.0,Jsoup,67,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_67_1.0.csv,dstar_gc,148.0,768,0.19270833333333334,False,False,False
eval_lambd_1.0,Jsoup,68,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_68_1.0.csv,dstar_gc,107.0,751,0.14247669773635152,False,False,False
eval_lambd_1.0,Jsoup,70,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_70_1.0.csv,dstar_gc,95.0,747,0.12717536813922356,False,False,False
eval_lambd_1.0,Jsoup,72,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_72_1.0.csv,dstar_gc,57.0,747,0.07630522088353414,False,False,False
eval_lambd_1.0,Jsoup,75,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_75_1.0.csv,dstar_gc,67.0,757,0.08850726552179657,False,False,False
eval_lambd_1.0,Jsoup,76,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_76_1.0.csv,dstar_gc,196.0,771,0.25421530479896237,False,False,False
eval_lambd_1.0,Jsoup,77,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_77_1.0.csv,dstar_gc,1.0,539,0.0018552875695732839,True,True,True
eval_lambd_1.0,Jsoup,78,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_78_1.0.csv,dstar_gc,156.0,575,0.271304347826087,False,False,False
eval_lambd_1.0,Jsoup,79,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_79_1.0.csv,dstar_gc,1.0,402,0.0024875621890547263,True,True,True
eval_lambd_1.0,Jsoup,80,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_80_1.0.csv,dstar_gc,1.0,540,0.001851851851851852,True,True,True
eval_lambd_1.0,Jsoup,81,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_81_1.0.csv,dstar_gc,289.0,493,0.5862068965517241,False,False,False
eval_lambd_1.0,Jsoup,82,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_82_1.0.csv,dstar_gc,119.0,792,0.15025252525252525,False,False,False
eval_lambd_1.0,Jsoup,84,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_84_1.0.csv,dstar_gc,68.0,511,0.13307240704500978,False,False,False
eval_lambd_1.0,Jsoup,85,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_85_1.0.csv,dstar_gc,2.0,61,0.03278688524590164,False,True,True
eval_lambd_1.0,Jsoup,86,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_86_1.0.csv,dstar_gc,3.0,558,0.005376344086021506,False,True,True
eval_lambd_1.0,Jsoup,90,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_90_1.0.csv,dstar_gc,3.5,112,0.03125,False,False,True
eval_lambd_1.0,Jsoup,93,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_93_1.0.csv,dstar_gc,218.0,499,0.43687374749499,False,False,False
eval_lambd_1.0,JxPath,8,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JxPath_8_1.0.csv,dstar_gc,210.0,275,0.7636363636363637,False,False,False
eval_lambd_1.0,JxPath,10,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JxPath_10_1.0.csv,dstar_gc,298.5,447,0.6677852348993288,False,False,False
eval_lambd_1.0,JxPath,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JxPath_15_1.0.csv,dstar_gc,238.0,714,0.3333333333333333,False,False,False
eval_lambd_1.0,JxPath,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JxPath_18_1.0.csv,dstar_gc,699.5,714,0.9796918767507002,False,False,False
eval_lambd_1.0,Lang,40,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_40_1.0.csv,dstar_gc,1.0,19,0.05263157894736842,True,True,True
eval_lambd_1.0,Lang,42,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_42_1.0.csv,dstar_gc,20.0,54,0.37037037037037035,False,False,False
eval_lambd_1.0,Lang,43,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_43_1.0.csv,dstar_gc,1.0,26,0.038461538461538464,True,True,True
eval_lambd_1.0,Lang,44,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_44_1.0.csv,dstar_gc,10.0,20,0.5,False,False,False
eval_lambd_1.0,Lang,45,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_45_1.0.csv,dstar_gc,1.0,21,0.047619047619047616,True,True,True
eval_lambd_1.0,Lang,49,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_49_1.0.csv,dstar_gc,1.0,28,0.03571428571428571,True,True,True
eval_lambd_1.0,Lang,52,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_52_1.0.csv,dstar_gc,19.0,48,0.3958333333333333,False,False,False
eval_lambd_1.0,Lang,53,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_53_1.0.csv,dstar_gc,9.0,29,0.3103448275862069,False,False,False
eval_lambd_1.0,Lang,58,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_58_1.0.csv,dstar_gc,13.0,33,0.3939393939393939,False,False,False
eval_lambd_1.0,Lang,59,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_59_1.0.csv,dstar_gc,1.0,50,0.02,True,True,True
eval_lambd_1.0,Lang,61,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_61_1.0.csv,dstar_gc,1.0,112,0.008928571428571428,True,True,True
eval_lambd_1.0,Lang,62,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_62_1.0.csv,dstar_gc,1.0,31,0.03225806451612903,True,True,True
eval_lambd_1.0,Lang,63,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_63_1.0.csv,dstar_gc,3.0,56,0.05357142857142857,False,True,True
eval_lambd_1.0,Lang,65,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_65_1.0.csv,dstar_gc,9.0,29,0.3103448275862069,False,False,False
eval_lambd_1.0,Math,38,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_38_1.0.csv,dstar_gc,41.0,79,0.5189873417721519,False,False,False
eval_lambd_1.0,Math,39,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_39_1.0.csv,dstar_gc,72.0,164,0.43902439024390244,False,False,False
eval_lambd_1.0,Math,40,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_40_1.0.csv,dstar_gc,48.0,102,0.47058823529411764,False,False,False
eval_lambd_1.0,Math,41,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_41_1.0.csv,dstar_gc,2.0,86,0.023255813953488372,False,True,True
eval_lambd_1.0,Math,42,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_42_1.0.csv,dstar_gc,2.0,98,0.02040816326530612,False,True,True
eval_lambd_1.0,Math,43,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_43_1.0.csv,dstar_gc,49.0,135,0.362962962962963,False,False,False
eval_lambd_1.0,Math,46,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_46_1.0.csv,dstar_gc,1.0,77,0.012987012987012988,True,True,True
eval_lambd_1.0,Math,48,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_48_1.0.csv,dstar_gc,56.0,76,0.7368421052631579,False,False,False
eval_lambd_1.0,Math,50,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_50_1.0.csv,dstar_gc,35.0,64,0.546875,False,False,False
eval_lambd_1.0,Math,51,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_51_1.0.csv,dstar_gc,56.0,76,0.7368421052631579,False,False,False
eval_lambd_1.0,Math,52,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_52_1.0.csv,dstar_gc,2.0,73,0.0273972602739726,False,True,True
eval_lambd_1.0,Math,53,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_53_1.0.csv,dstar_gc,1.0,72,0.013888888888888888,True,True,True
eval_lambd_1.0,Math,56,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_56_1.0.csv,dstar_gc,2.0,39,0.05128205128205128,False,True,True
eval_lambd_1.0,Math,57,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_57_1.0.csv,dstar_gc,18.0,42,0.42857142857142855,False,False,False
eval_lambd_1.0,Math,58,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_58_1.0.csv,dstar_gc,41.0,97,0.422680412371134,False,False,False
eval_lambd_1.0,Math,59,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_59_1.0.csv,dstar_gc,6.0,142,0.04225352112676056,False,False,False
eval_lambd_1.0,Math,60,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_60_1.0.csv,dstar_gc,18.0,102,0.17647058823529413,False,False,False
eval_lambd_1.0,Math,61,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_61_1.0.csv,dstar_gc,14.0,77,0.18181818181818182,False,False,False
eval_lambd_1.0,Math,62,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_62_1.0.csv,dstar_gc,1.0,57,0.017543859649122806,True,True,True
eval_lambd_1.0,Math,63,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_63_1.0.csv,dstar_gc,49.0,103,0.47572815533980584,False,False,False
eval_lambd_1.0,Math,64,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_64_1.0.csv,dstar_gc,3.5,34,0.10294117647058823,False,False,True
eval_lambd_1.0,Math,69,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_69_1.0.csv,dstar_gc,2.0,76,0.02631578947368421,False,True,True
eval_lambd_1.0,Math,70,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_70_1.0.csv,dstar_gc,1.0,16,0.0625,True,True,True
eval_lambd_1.0,Math,72,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_72_1.0.csv,dstar_gc,11.0,31,0.3548387096774194,False,False,False
eval_lambd_1.0,Math,73,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_73_1.0.csv,dstar_gc,1.0,31,0.03225806451612903,True,True,True
eval_lambd_1.0,Math,74,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_74_1.0.csv,dstar_gc,169.0,193,0.8756476683937824,False,False,False
eval_lambd_1.0,Math,75,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_75_1.0.csv,dstar_gc,2.0,30,0.06666666666666667,False,True,True
eval_lambd_1.0,Math,79,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_79_1.0.csv,dstar_gc,8.0,15,0.5333333333333333,False,False,False
eval_lambd_1.0,Math,80,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_80_1.0.csv,dstar_gc,35.0,113,0.30973451327433627,False,False,False
eval_lambd_1.0,Math,82,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_82_1.0.csv,dstar_gc,70.0,81,0.8641975308641975,False,False,False
eval_lambd_1.0,Math,84,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_84_1.0.csv,dstar_gc,2.0,36,0.05555555555555555,False,True,True
eval_lambd_1.0,Math,85,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_85_1.0.csv,dstar_gc,17.0,46,0.3695652173913043,False,False,False
eval_lambd_1.0,Math,86,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_86_1.0.csv,dstar_gc,2.0,36,0.05555555555555555,False,True,True
eval_lambd_1.0,Math,87,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_87_1.0.csv,dstar_gc,60.0,78,0.7692307692307693,False,False,False
eval_lambd_1.0,Math,88,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_88_1.0.csv,dstar_gc,4.0,78,0.05128205128205128,False,False,True
eval_lambd_1.0,Math,89,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_89_1.0.csv,dstar_gc,1.0,27,0.037037037037037035,True,True,True
eval_lambd_1.0,Math,91,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_91_1.0.csv,dstar_gc,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Math,94,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_94_1.0.csv,dstar_gc,1.0,28,0.03571428571428571,True,True,True
eval_lambd_1.0,Math,95,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_95_1.0.csv,dstar_gc,3.0,36,0.08333333333333333,False,True,True
eval_lambd_1.0,Math,96,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_96_1.0.csv,dstar_gc,3.0,34,0.08823529411764706,False,True,True
eval_lambd_1.0,Math,97,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_97_1.0.csv,dstar_gc,7.0,18,0.3888888888888889,False,False,False
eval_lambd_1.0,Mockito,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_1_1.0.csv,dstar_gc,128.0,393,0.3256997455470738,False,False,False
eval_lambd_1.0,Mockito,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_7_1.0.csv,dstar_gc,20.0,659,0.030349013657056147,False,False,False
eval_lambd_1.0,Mockito,8,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_8_1.0.csv,dstar_gc,13.0,36,0.3611111111111111,False,False,False
eval_lambd_1.0,Mockito,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_9_1.0.csv,dstar_gc,29.0,737,0.03934871099050204,False,False,False
eval_lambd_1.0,Mockito,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_18_1.0.csv,dstar_gc,1.0,241,0.004149377593360996,True,True,True
eval_lambd_1.0,Mockito,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_20_1.0.csv,dstar_gc,239.0,264,0.9053030303030303,False,False,False
eval_lambd_1.0,Time,14,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_14_1.0.csv,dstar_gc,1.0,731,0.0013679890560875513,True,True,True
eval_lambd_1.0,Time,16,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_16_1.0.csv,dstar_gc,454.0,791,0.5739570164348925,False,False,False
eval_lambd_1.0,Time,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_17_1.0.csv,dstar_gc,1.0,732,0.001366120218579235,True,True,True
eval_lambd_1.0,Time,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_18_1.0.csv,dstar_gc,176.0,754,0.23342175066312998,False,False,False
eval_lambd_1.0,Time,19,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_19_1.0.csv,dstar_gc,361.0,731,0.493844049247606,False,False,False
eval_lambd_1.0,Time,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_20_1.0.csv,dstar_gc,11.0,528,0.020833333333333332,False,False,False
eval_lambd_1.0,Time,22,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_22_1.0.csv,dstar_gc,142.0,650,0.21846153846153846,False,False,False
eval_lambd_1.0,Time,23,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_23_1.0.csv,dstar_gc,128.0,468,0.27350427350427353,False,False,False
eval_lambd_1.0,Time,24,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_24_1.0.csv,dstar_gc,566.0,780,0.7256410256410256,False,False,False
eval_lambd_1.0,Time,25,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_25_1.0.csv,dstar_gc,410.0,651,0.6298003072196621,False,False,False
